SubAddr,Territory,X,Subregion,Xmin,COUNTYNS,TARGET_FID,LongLabel,StName,ARC_Addr_2,COUNTYFP,UnitName,Sector,Addr_type,ARC_Addr_1,LevelName,PART_PERC,Zone,FIPS,Ciy,LevelType,Country,Ymax,BldgName,NAME,ARC_Neighb,the_geom,ALAND,Rank,Address,Y,URL,ARC_Region,TOTAL_PERS,Xmax,ARC_Countr,Side,Region,Mailing_Ad,PART_YES,AWATER,RegionAbbr,Pantry_Typ,ARC_Postal,Nbrhd,AddNum,StDir,DisplayX,Food_Bank,Ymin,ARC_Post_1,UnitType,County,PlaceName,Phone,Pantry_Nam,OBJECTID,Contact_In,PostalExt,StPreDir,AddRange,MetroArea,City,Loc_name,GEOID,ARC_Subreg,StAddr,LangCode,ARC_City,Score,AFFGEOID,STATEFP,DisplayY,AddNumTo,Zip,Match_type,District,AddNumFrom,Place_addr,Hours,Join_Count,Postal,LSAD,Match_addr,State,BldgType,Distance,ExInfo,Block,ShortLabel,ARC_Addres,PART_NO,StType,StPreType,Status,Type,AddBldg
,,-76.46933715,Newport News city,-76.4705845,1498555,742,"235 Harpersville Rd, Newport News, VA, 23601, USA",Harpersville,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,37.058536,,Newport News City,,POINT (-76.46933710000002 37.0571541),"178,939,602",20,235 HARPERSVILLE RD.,37.05715412,,VA,29.728,-76.4685845,,L,Virginia,,5,"131,011,289",VA,,23601,,235,,-76.4695845,PEN,37.056536,,,,,,TEMPLE BAPTIST CHURCH,742,(757)595-1175,2301,,,,Newport News,World,51700,,235 Harpersville Rd,ENG,,100,0500000US51700,51,37.057536,,23601,A,,,"235 Harpersville Rd, Newport News, Virginia, 23601",,1,23601,25,"235 Harpersville Rd, Newport News, Virginia, 23601",VA,,0,,,235 Harpersville Rd,235 HARPERSVILLE RD.,24.728,Rd,,M,,
,,-76.415904,Newport News city,-76.416904,1498555,743,"3115 Wickham Ave, Newport News, VA, 23607, USA",Wickham,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.989875,,Newport News City,,POINT (-76.415904 36.988875),"178,939,602",20,3115 WICKHAM AVE.,36.988875,,VA,29.728,-76.414904,,L,Virginia,,5,"131,011,289",VA,,23607,,3115,,-76.415904,PEN,36.987875,,,,,,TEMPLE OF PEACE,743,(757)247-3181,3535,,,,Newport News,World,51700,,3115 Wickham Ave,ENG,,100,0500000US51700,51,36.988875,,23607,A,,,"3115 Wickham Ave, Newport News, Virginia, 23607",,1,23607,25,"3115 Wickham Ave, Newport News, Virginia, 23607",VA,,0,,,3115 Wickham Ave,3115 WICKHAM AVE.,24.728,Ave,,M,,
,,-76.41060782,Newport News city,-76.411567,1498555,744,"906 21st St, Newport News, VA, 23607, USA",21st,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.982432,,Newport News City,,POINT (-76.4106078 36.9815342),"178,939,602",20,906  21st STREET,36.98153418,,VA,29.728,-76.409567,,L,Virginia,,5,"131,011,289",VA,,23607,,906,,-76.410567,PEN,36.980432,,,,,,TEMPLE OF REFUGE,744,(757)952-7798,5308,,,,Newport News,World,51700,,906 21st St,ENG,,100,0500000US51700,51,36.981432,,23607,A,,,"906 21st St, Newport News, Virginia, 23607",,1,23607,25,"906 21st St, Newport News, Virginia, 23607",VA,,0,,,906 21st St,906  21st STREET,24.728,St,,M,,
,,-76.45649247,Newport News city,-76.4576695,1498555,746,"9905 Warwick Blvd, Newport News, VA, 23601, USA",Warwick,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,37.028341,,Newport News City,,POINT (-76.4564925 37.0274496),"178,939,602",20,9905 WARWICK BLVD.,37.02744963,,VA,29.728,-76.4556695,,L,Virginia,,5,"131,011,289",VA,,23601,,9905,,-76.4566695,PEN,37.026341,,,,,,THE NEEDS NETWORK,746,(757)251-0600,4244,,,,Newport News,World,51700,,9905 Warwick Blvd,ENG,,100,0500000US51700,51,37.027341,,23601,A,,,"9905 Warwick Blvd, Newport News, Virginia, 23601",,1,23601,25,"9905 Warwick Blvd, Newport News, Virginia, 23601",VA,,0,,,9905 Warwick Blvd,9905 WARWICK BLVD.,24.728,Blvd,,M,,
,,-76.420251,Hampton city,-76.421251,1498554,747,"99 Thomas Nelson Dr, Hampton, VA, 23666, USA",Thomas Nelson,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.064836,,Hampton City,,POINT (-76.420251 37.063836),"133,308,912",20,99 THOMAS NELSON DRIVE,37.063836,,VA,18.907,-76.419251,,L,Virginia,,2.803,"219,591,270",VA,,23666,,99,,-76.420251,PEN,37.062836,,,,,,"THOMAS NELSON CC EDUCATIONAL FOUNDATION, INC",747,(757)825-2719,1433,,,,Hampton,World,51650,,99 Thomas Nelson Dr,ENG,,100,0500000US51650,51,37.063836,,23666,A,,,"99 Thomas Nelson Dr, Hampton, Virginia, 23666",,1,23666,25,"99 Thomas Nelson Dr, Hampton, Virginia, 23666",VA,,0,,,99 Thomas Nelson Dr,99 THOMAS NELSON DRIVE,16.104,Dr,,M,,
Ste 2C,,-76.51851598,Newport News city,-76.5198505,1498555,748,"13195 Warwick Blvd, Ste 2C, Newport News, VA, 23602, USA",Warwick,,700,2C,,Subaddress,,,17%,,700,NEWPORT NEWS,,USA,37.11358,,Newport News City,,POINT (-76.518516 37.1128154),"178,939,602",20,"13195 WARWICK BLVD., UNIT 2C",37.11281545,,VA,29.728,-76.5178505,,L,Virginia,,5,"131,011,289",VA,,23602,,13195,,-76.5188505,PEN,37.11158,,Ste,,,,THRIVE PENINSULA,748,(757)877-6211,8313,,,,Newport News,World,51700,,13195 Warwick Blvd,ENG,,100,0500000US51700,51,37.11258,,23602,A,,,"13195 Warwick Blvd, Ste 2C, Newport News, Virginia, 23602",,1,23602,25,"13195 Warwick Blvd, Ste 2C, Newport News, Virginia, 23602",VA,,0,,,"13195 Warwick Blvd, Ste 2C","13195 WARWICK BLVD., UNIT 2C",24.728,Blvd,,M,,
,,-76.41911373,Hampton city,-76.419973,1498554,749,"1457 Todds Ln, Hampton, VA, 23666, USA",Todds,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.042255,,Hampton City,,POINT (-76.4191137 37.0406025),"133,308,912",20,1457  TODDS LANE,37.04060247,,VA,18.907,-76.417973,,L,Virginia,,2.803,"219,591,270",VA,,23666,,1457,,-76.418973,PEN,37.040255,,,,,,TODDS LANE BIBLE CHURCH,749,(757)826-3514,2944,,,,Hampton,World,51650,,1457 Todds Ln,ENG,,100,0500000US51650,51,37.041255,,23666,A,,,"1457 Todds Ln, Hampton, Virginia, 23666",,1,23666,25,"1457 Todds Ln, Hampton, Virginia, 23666",VA,,0,,,1457 Todds Ln,1457  TODDS LANE,16.104,Ln,,M,,
,,-76.440933,Newport News city,-76.441933,1498555,750,"5501 Huntington Ave, Newport News, VA, 23607, USA",Huntington,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.998434,,Newport News City,,POINT (-76.440933 36.997434),"178,939,602",20,5501 Huntington Avenue,36.997434,,VA,29.728,-76.439933,,L,Virginia,,5,"131,011,289",VA,,23607,,5501,,-76.440933,PEN,36.996434,,,,,,TRIUMPH CHRISTIAN CENTER,750,(757)325-8533,2096,,,,Newport News,World,51700,,5501 Huntington Ave,ENG,,100,0500000US51700,51,36.997434,,23607,A,,,"5501 Huntington Ave, Newport News, Virginia, 23607",,1,23607,25,"5501 Huntington Ave, Newport News, Virginia, 23607",VA,,0,,,5501 Huntington Ave,5501 Huntington Avenue,24.728,Ave,,M,,
,,-76.41006421,Newport News city,-76.4113015,1498555,751,"1811 Wickham Ave, Newport News, VA, 23607, USA",Wickham,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.980722,,Newport News City,,POINT (-76.4100642 36.9798663),"178,939,602",20,1811 WICKHAM AVE.,36.97986625,,VA,29.728,-76.4093015,,L,Virginia,,5,"131,011,289",VA,,23607-5342,,1811,,-76.4103015,PEN,36.978722,,,,,,"TRIUMPH MINISTRIES, INC.",751,(757)247-0756,5342,,,,Newport News,World,51700,,1811 Wickham Ave,ENG,,100,0500000US51700,51,36.979722,,23607-5342,A,,,"1811 Wickham Ave, Newport News, Virginia, 23607",,1,23607,25,"1811 Wickham Ave, Newport News, Virginia, 23607",VA,,0,,,1811 Wickham Ave,1811 WICKHAM AVE.,24.728,Ave,,M,,
,,-76.4055055,City of Hampton,-76.4575055,1498554,752,"23666, Hampton, VA, USA",,,650,,,Postal,,,15%,,650,HAMPTON,,USA,37.108136,,Hampton City,,POINT (-76.4055055 37.056136),"133,308,912",4.5,P.O. BOX 7250,37.056136,,VA,18.907,-76.3535055,,,Virginia,,2.803,"219,591,270",VA,,23666,,,,-76.4055055,PEN,37.004136,,,,23666,,U.S.O.,752,(757)878-2415,,,,,Hampton,World,51650,,,ENG,,98,0500000US51650,51,37.056136,,23666,A,,,"Hampton, Virginia, 23666",,1,23666,25,"23666, Hampton, Virginia",VA,,0,,,23666,P.O. BOX 7250,16.104,,,M,,
,,-76.443624,Gloucester County,-76.444624,1480126,753,"9254 Guinea Rd, Hayes, VA, 23072, USA",Guinea,,73,,,PointAddress,,,13%,,73,HAYES,,USA,37.278298,,Gloucester County,,POINT (-76.44362400000001 37.277298),"564,117,815",20,9254 GUINEA ROAD,37.277298,,VA,3.2,-76.442624,,L,Virginia,,430,"181,754,413",VA,,23072,,9254,,-76.443624,PEN,37.276298,,,,,,UNION BAPTIST CHURCH,753,(804)642-2332,4419,,,,Hayes,World,51073,,9254 Guinea Rd,ENG,,100,0500000US51073,51,37.277298,,23072,A,,,"9254 Guinea Rd, Hayes, Virginia, 23072",,1,23072,6,"9254 Guinea Rd, Hayes, Virginia, 23072",VA,,0,,,9254 Guinea Rd,9254 GUINEA ROAD,2.77,Rd,,M,,
,,-76.4723289,Newport News city,-76.473145,1498555,754,"11820 Fountain Way, Newport News, VA, 23606, USA",Fountain,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,37.0873,,Newport News City,,POINT (-76.4723289 37.086195),"178,939,602",20,11820 FOUNTAIN WAY,37.08619497,,VA,29.728,-76.471145,,L,Virginia,,5,"131,011,289",VA,,23606,,11820,,-76.472145,PEN,37.0853,,,,,,UNITED WAY OF VIRGINIA PENINSULA,754,(757)229-2222,4478,,,,Newport News,World,51700,,11820 Fountain Way,ENG,,100,0500000US51700,51,37.0863,,23606,A,,,"11820 Fountain Way, Newport News, Virginia, 23606",,1,23606,25,"11820 Fountain Way, Newport News, Virginia, 23606",VA,,0,,,11820 Fountain Way,11820 FOUNTAIN WAY,24.728,Way,,M,,
,,-76.80803208,Surry County,-76.80903208,1480174,755,"2699 Golden Hill Rd, Elberon, VA, 23846, USA",Golden Hill,,181,,,StreetAddress,,,13%,,181,SURRY,,USA,37.09425613,,Surry County,,POINT (-76.8080321 37.0932561),"722,475,755",20,2699 Golden Hill Road,37.09325613,,VA,807,-76.80703208,,L,Virginia,,108,"81,216,907",VA,,23883,,2699,,-76.80803208,PEN,37.09225613,,,,,,UNITY TABERNACLE AFCOG,755,(757)294-3190,2204,,2051-2961,,Elberon,World,51181,,2699 Golden Hill Rd,ENG,,98.76,0500000US51181,51,37.09325613,2961,23883,A,,2051,"2699 Golden Hill Rd, Elberon, Virginia, 23846",,1,23846,6,"2699 Golden Hill Rd, Elberon, Virginia, 23846",VA,,0,,,2699 Golden Hill Rd,2699 Golden Hill Road,699,Rd,,M,,
,,-76.401639,Hampton city,-76.402639,1498554,756,"613 Rotary St, Hampton, VA, 23661, USA",Rotary,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.015129,,Hampton City,,POINT (-76.401639 37.014129),"133,308,912",20,613 ROTARY ST.,37.014129,,VA,18.907,-76.400639,,L,Virginia,,2.803,"219,591,270",VA,,23661,,613,,-76.401639,PEN,37.013129,,,,,,VA CRUSADERS,756,(757)713-7406,1322,,,,Hampton,World,51650,,613 Rotary St,ENG,,100,0500000US51650,51,37.014129,,23661,A,,,"613 Rotary St, Hampton, Virginia, 23661",,1,23661,25,"613 Rotary St, Hampton, Virginia, 23661",VA,,0,,,613 Rotary St,613 ROTARY ST.,16.104,St,,M,,
,,-76.429458,Hampton city,-76.430458,1498554,758,"1228 Todds Ln, Hampton, VA, 23666, USA",Todds,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.043101,,Hampton City,,POINT (-76.429458 37.042101),"133,308,912",20,1228 TODDS LANE,37.042101,,VA,18.907,-76.428458,,L,Virginia,,2.803,"219,591,270",VA,,23666-1929,,1228,,-76.429458,PEN,37.041101,,,,,,WARWICK ASSEMBLY OF GOD,758,(757)826-3000,1929,,,,Hampton,World,51650,,1228 Todds Ln,ENG,,100,0500000US51650,51,37.042101,,23666-1929,A,,,"1228 Todds Ln, Hampton, Virginia, 23666",,1,23666,25,"1228 Todds Ln, Hampton, Virginia, 23666",VA,,0,,,1228 Todds Ln,1228 TODDS LANE,16.104,Ln,,M,,
,,-76.47749244,York County,-76.477798,1480182,759,"6830 George Washington Mem Hwy, Yorktown, VA, 23692, USA",George Washington Mem,,199,,,PointAddress,,,11%,,199,YORKTOWN,,USA,37.177669,,York County,,POINT (-76.4774924 37.1760614),"271,042,751",20,6830 GEORGE WASHINGTON MEM. HWY.,37.1760614,,VA,2.401,-76.475798,,L,Virginia,301 Blue Heron Dr. Yrktown VA 23692,264,"285,421,540",VA,,23692,,6830,,-76.476798,PEN,37.175669,,,,,,WATERS EDGE CHURCH-YKTWN,759,(757)867-7378,4802,,,,Yorktown,World,51199,,6830 George Washington Mem Hwy,ENG,,100,0500000US51199,51,37.176669,,23692,A,,,"6830 George Washington Mem Hwy, Yorktown, Virginia, 23692",,1,23692,6,"6830 George Washington Mem Hwy, Yorktown, Virginia, 23692",VA,,0,,,6830 George Washington Mem Hwy,6830 GEORGE WASHINGTON MEM. HWY.,2.137,Hwy,,M,,
,,-76.40845222,Newport News city,-76.409299,1498555,760,"2308 Roanoke Ave, Newport News, VA, 23607, USA",Roanoke,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.986365,,Newport News City,,POINT (-76.4084522 36.9852698),"178,939,602",20,2308 ROANOKE AVE.,36.98526978,,VA,29.728,-76.407299,,L,Virginia,,5,"131,011,289",VA,,23607,,2308,,-76.408299,PEN,36.984365,,,,,,WESLEY GROVE UNITED CHURCH OF CHRIST,760,(757)247-0434,4720,,,,Newport News,World,51700,,2308 Roanoke Ave,ENG,,100,0500000US51700,51,36.985365,,23607,A,,,"2308 Roanoke Ave, Newport News, Virginia, 23607",,1,23607,25,"2308 Roanoke Ave, Newport News, Virginia, 23607",VA,,0,,,2308 Roanoke Ave,2308 ROANOKE AVE.,24.728,Ave,,M,,
,,-76.4031964,Hampton city,-76.404961,1498554,761,"631 Aberdeen Rd, Hampton, VA, 23661, USA",Aberdeen,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.015399,,Hampton City,,POINT (-76.4031964 37.0145153),"133,308,912",20,631 ABERDEEN ROAD,37.01451534,,VA,18.907,-76.402961,,L,Virginia,,2.803,"219,591,270",VA,,23661,,631,,-76.403961,PEN,37.013399,,,,,,WEST HAMPTON BAPTIST CHURCH,761,(757)826-5772,1897,,,,Hampton,World,51650,,631 Aberdeen Rd,ENG,,100,0500000US51650,51,37.014399,,23661,A,,,"631 Aberdeen Rd, Hampton, Virginia, 23661",,1,23661,25,"631 Aberdeen Rd, Hampton, Virginia, 23661",VA,,0,,,631 Aberdeen Rd,631 ABERDEEN ROAD,16.104,Rd,,M,,
,,-76.5230554,Gloucester County,-76.5240554,1480126,762,"5123 George Washington Memorial Hwy, Gloucester, VA, 23061, USA",George Washington Memorial,,73,,,StreetAddress,,,13%,,73,GLOUCESTER,,USA,37.34688169,,Gloucester County,,POINT (-76.5230554 37.3458817),"564,117,815",20,5123 GEORGE WASHINGTON MEM. HWY,37.34588169,,VA,3.2,-76.5220554,,R,Virginia,,430,"181,754,413",VA,,23183,,5123,,-76.5230554,PEN,37.34488169,,,,,,WHITE MARSH BAPTIST CHURCH,762,(804)693-2863,3762,,5123-5137,,Gloucester,World,51073,,5123 George Washington Memorial Hwy,ENG,,98.76,0500000US51073,51,37.34588169,5137,23183,A,,5123,"5123 George Washington Memorial Hwy, Gloucester, Virginia, 23061",,1,23061,6,"5123 George Washington Memorial Hwy, Gloucester, Virginia, 23061",VA,,0,,,5123 George Washington Memorial Hwy,5123 GEORGE WASHINGTON MEM. HWY,2.77,Hwy,,M,,
,,-76.70122,City of Williamsburg,-76.91422,1789076,763,"23185, Williamsburg, VA, USA",,,830,,,Postal,,,10%,,830,WILLIAMSBURG,,USA,37.47882,,Williamsburg City,,POINT (-76.70122 37.26582),"23,155,312",4.5,,37.26582,,VA,1.143,-76.48822,,,Virginia,10 HARRISON AVE.,117,"416,904",VA,,23185,,,,-76.70122,PEN,37.05282,,,,23185,,WILLIAMSBURG HOUSE OF MERCY,763,(757)253-0664,,,,,Williamsburg,World,51830,,,ENG,,100,0500000US51830,51,37.26582,,23185,A,,,"Williamsburg, Virginia, 23185",,1,23185,25,"23185, Williamsburg, Virginia",VA,,0,,,23185,,1.026,,,M,,
,,-76.712706,Williamsburg city,-76.713706,1789076,764,"500 Jamestown Rd, Williamsburg, VA, 23185, USA",Jamestown,,830,,,PointAddress,,,10%,,830,WILLIAMSBURG,,USA,37.268659,,Williamsburg City,,POINT (-76.712706 37.267659),"23,155,312",20,500 JAMESTOWN RD.,37.267659,,VA,1.143,-76.711706,,L,Virginia,,117,"416,904",VA,,23185-4074,,500,,-76.712706,PEN,37.266659,,,,,,WILLIAMSBURG UNITED METHODIST CHURCH**,764,(757)229-1771,4044,,,,Williamsburg,World,51830,,500 Jamestown Rd,ENG,,100,0500000US51830,51,37.267659,,23185-4074,A,,,"500 Jamestown Rd, Williamsburg, Virginia, 23185",,1,23185,25,"500 Jamestown Rd, Williamsburg, Virginia, 23185",VA,,0,,,500 Jamestown Rd,500 JAMESTOWN RD.,1.026,Rd,,M,,
Ste 405,,-76.71305364,York County,-76.7145475,1480182,765,"312 Waller Mill Rd, Ste 405, Williamsburg, VA, 23185, USA",Waller Mill,,199,405,,Subaddress,,,11%,,199,WILLIAMSBURG,,USA,37.293031,,York County,,POINT (-76.7130536 37.2912338),"271,042,751",20,"312 WALLER MILL RD., SUITE 405",37.2912338,,VA,2.401,-76.7125475,,L,Virginia,,264,"285,421,540",VA,,23185,,312,,-76.7135475,PEN,37.291031,,Ste,,,,WMSBG/JCC COMMUNITY ACTION AGENCY,765,(757)229-9332,3000,,,,Williamsburg,World,51199,,312 Waller Mill Rd,ENG,,100,0500000US51199,51,37.292031,,23185,A,,,"312 Waller Mill Rd, Ste 405, Williamsburg, Virginia, 23185",,1,23185,6,"312 Waller Mill Rd, Ste 405, Williamsburg, Virginia, 23185",VA,,0,,,"312 Waller Mill Rd, Ste 405","312 WALLER MILL RD., SUITE 405",2.137,Rd,,M,,
,,-76.5486765,Newport News city,-76.5499645,1498555,766,"525 Industrial Park Dr, Newport News, VA, 23608, USA",Industrial Park,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,37.167517,,Newport News City,,POINT (-76.5486765 37.1658389),"178,939,602",20,525 INDUSTRIAL PARK DR.,37.1658389,,VA,29.728,-76.5479645,,L,Virginia,,5,"131,011,289",VA,,23608,,525,,-76.5489645,PEN,37.165517,,,,,,WORLD OUTREACH WORSHIP CENTER,766,(757)874-1223,8628,,,,Newport News,World,51700,,525 Industrial Park Dr,ENG,,100,0500000US51700,51,37.166517,,23608,A,,,"525 Industrial Park Dr, Newport News, Virginia, 23608",,1,23608,25,"525 Industrial Park Dr, Newport News, Virginia, 23608",VA,,0,,,525 Industrial Park Dr,525 INDUSTRIAL PARK DR.,24.728,Dr,,M,,
,,-76.35859318,Hampton city,-76.359376,1498554,767,"1300 Thomas St, Hampton, VA, 23669, USA",Thomas,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.037458,,Hampton City,,POINT (-76.3585932 37.0360185),"133,308,912",20,1300 THOMAS STREET,37.03601854,,VA,18.907,-76.357376,,L,Virginia,,2.803,"219,591,270",VA,,23669,,1300,,-76.358376,PEN,37.035458,,,,,,Y.H. THOMAS COMMUNITY CENTER,767,(757)727-1200,3067,,,,Hampton,World,51650,,1300 Thomas St,ENG,,100,0500000US51650,51,37.036458,,23669,A,,,"1300 Thomas St, Hampton, Virginia, 23669",,1,23669,25,"1300 Thomas St, Hampton, Virginia, 23669",VA,,0,,,1300 Thomas St,1300 THOMAS STREET,16.104,St,,M,,
,,-76.430403,Newport News city,-76.431403,1498555,768,"332 34th St, Newport News, VA, 23607, USA",34th,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.985321,,Newport News City,,POINT (-76.430403 36.984321),"178,939,602",20,332 34TH STREET,36.984321,,VA,29.728,-76.429403,,L,Virginia,,5,"131,011,289",VA,,23607,,332,,-76.430403,PEN,36.983321,,,,,,YOUTH CHALLENGE,768,(757)244-1234,2912,,,,Newport News,World,51700,,332 34th St,ENG,,100,0500000US51700,51,36.984321,,23607,A,,,"332 34th St, Newport News, Virginia, 23607",,1,23607,25,"332 34th St, Newport News, Virginia, 23607",VA,,0,,,332 34th St,332 34TH STREET,24.728,St,,M,,
,,-76.32704214,Hampton city,-76.3284205,1498554,769,"125 W County St, Hampton, VA, 23663, USA",County,,650,,,PointAddress,,,15%,,650,HAMPTON,,USA,37.023679,,Hampton City,,POINT (-76.3270421 37.023023),"133,308,912",20,125 W. COUNTY ST.,37.02302299,,VA,18.907,-76.3264205,,L,Virginia,,2.803,"219,591,270",VA,,23663,,125,,-76.3274205,PEN,37.021679,,,,,,"ZION BAPTIST CHURCH, HAMPTON",769,(757)723-3442,2332,W,,,Hampton,World,51650,,125 W County St,ENG,,100,0500000US51650,51,37.022679,,23663,A,,,"125 W County St, Hampton, Virginia, 23663",,1,23663,25,"125 W County St, Hampton, Virginia, 23663",VA,,0,,,125 W County St,125 W. COUNTY ST.,16.104,St,,M,,
,,-76.41722636,Newport News city,-76.418308,1498555,770,"633 20th St, Newport News, VA, 23607, USA",20th,,700,,,PointAddress,,,17%,,700,NEWPORT NEWS,,USA,36.97939,,Newport News City,,POINT (-76.4172264 36.9781859),"178,939,602",20,633  20TH STREET,36.9781859,,VA,29.728,-76.416308,,L,Virginia,,5,"131,011,289",VA,,23607,,633,,-76.417308,PEN,36.97739,,,,,,"ZION BAPTIST CHURCH, NN",770,(757)380-1885,5228,,,,Newport News,World,51700,,633 20th St,ENG,,100,0500000US51700,51,36.97839,,23607,A,,,"633 20th St, Newport News, Virginia, 23607",,1,23607,25,"633 20th St, Newport News, Virginia, 23607",VA,,0,,,633 20th St,633  20TH STREET,24.728,St,,M,,
,,-76.46425867,York County,-76.465072,1480182,771,"408 Darby Rd, Yorktown, VA, 23693, USA",Darby,,199,,,PointAddress,,,11%,,199,YORKTOWN,,USA,37.131571,,York County,,POINT (-76.4642587 37.130428),"271,042,751",20,408 DARBY ROAD,37.130428,,VA,2.401,-76.463072,,L,Virginia,,264,"285,421,540",VA,,23693,,408,,-76.464072,PEN,37.129571,,,,,,ZION PROSPECT BAPTIST CHURCH,771,(757)867-8097,3326,,,,Yorktown,World,51199,,408 Darby Rd,ENG,,100,0500000US51199,51,37.130571,,23693,A,,,"408 Darby Rd, Yorktown, Virginia, 23693",,1,23693,6,"408 Darby Rd, Yorktown, Virginia, 23693",VA,,0,,,408 Darby Rd,408 DARBY ROAD,2.137,Rd,,M,,
,,-77.51976182,Stafford County,-77.521195,1480173,772,"550 Joshua Rd, Stafford, VA, 22556, USA",Joshua,,179,,,PointAddress,,,10%,,179,Stafford,,USA,38.471941,,Stafford County,,POINT (-77.5197618 38.4707095),"697,237,227",20,550 Joshua Road,38.47070949,,VA,7.842,-77.519195,,L,Virginia,,791,"28,088,013",VA,,22556,,550,,-77.520195,FRED,38.469941,,,Stafford,,,Adventist Community Services,772,(540)286-2616,1646,,,,Stafford,World,51179,Stafford,550 Joshua Rd,ENG,,100,0500000US51179,51,38.470941,,22556,A,,,"550 Joshua Rd, Stafford, Virginia, 22556",1st & 3rd Tuesday4-6pm                            1st & 3rd Wednesday 5-6:30pm,1,22556,6,"550 Joshua Rd, Stafford, Virginia, 22556",VA,,0,,,550 Joshua Rd,550 Joshua Road,7.051,Rd,,M,,
,,-77.4415195,Stafford,-77.4428365,1480173,773,"26 Perchwood Dr, Fredericksburg, VA, 22405, USA",Perchwood,,179,,,PointAddress,,,10%,,179,Fredericksburg,,USA,38.384236,,Stafford County,,POINT (-77.4415195 38.384092),"697,237,227",20,26 Perchwood Dr.,38.38409204,,VA,7.842,-77.4408365,,L,Virginia,,791,"28,088,013",VA,,22405,,26,,-77.4418365,FRED,38.382236,,,Stafford,,,Agape Fellowship Ministries,773,(540)657-5771,4516,,,,Fredericksburg,World,51179,Stafford,26 Perchwood Dr,ENG,,100,0500000US51179,51,38.383236,,22405,A,,,"26 Perchwood Dr, Fredericksburg, Virginia, 22405",Tuesday (Except 1st) 6:30-7:30pm 5th Thursday 6:30-7:30pm,1,22405,6,"26 Perchwood Dr, Fredericksburg, Virginia, 22405",VA,,0,,,26 Perchwood Dr,26 Perchwood Dr.,7.051,Dr,,M,,
,,-77.52485525,Stafford,-77.525812,1480173,774,"138 Kellogg Mill Rd, Fredericksburg, VA, 22406, USA",Kellogg Mill,,179,,,PointAddress,,,10%,,179,Fredericksburg,,USA,38.400508,,Stafford County,,POINT (-77.5248553 38.3998126),"697,237,227",20,138 Kellogg Mill Road,38.3998126,,VA,7.842,-77.523812,,L,Virginia,,791,"28,088,013",VA,,22406,,138,,-77.524812,FRED,38.398508,,,Stafford,,,Antioch United Methodist Church,774,(540)752-7108,4300,,,,Fredericksburg,World,51179,Stafford,138 Kellogg Mill Rd,ENG,,100,0500000US51179,51,38.399508,,22406,A,,,"138 Kellogg Mill Rd, Fredericksburg, Virginia, 22406",Thursday 3-6pm,1,22406,6,"138 Kellogg Mill Rd, Fredericksburg, Virginia, 22406",VA,,0,,,138 Kellogg Mill Rd,138 Kellogg Mill Road,7.051,Rd,,M,,
,,-77.45755786,Fredericksburg city,-77.4584965,1498425,775,"210 Wolfe St, Fredericksburg, VA, 22401, USA",Wolfe,,630,,,PointAddress,,,16%,,630,Fredericksburg,,USA,38.300491,,Fredericksburg City,,POINT (-77.4575579 38.299643),"27,067,954",20,210 Wolfe Street,38.29964305,,VA,3.67,-77.4564965,,L,Virginia,,575,"178,255",VA,,22401,,210,,-77.4574965,FRED,38.298491,,,City of Fredericksburg,,,Barbara Carroll Com. Outreach & Dev.,775,(540)538-9365,5923,,,,Fredericksburg,World,51630,City of Fredericksburg,210 Wolfe St,ENG,,99.17,0500000US51630,51,38.299491,,22401,A,,,"210 Wolfe St, Fredericksburg, Virginia, 22401",Tuesday 10am-12pm,1,22401,25,"210 Wolfe St, Fredericksburg, Virginia, 22401",VA,,0,,,210 Wolfe St,210 Wolfe Street,3.095,St,,M,,
